0.48 14.93 29.95 14.93 29.95 18.19 0.8 0.68 224 0.49 1034.93
0.52 18.39 42.14 13.89 40.73 23.07 0.79 0.81 207 0.26 1035.77
0.55 27.75 44.39 27.75 44.39 28.9 0.76 0.99 224 0.56 1030.97
0.58 28.85 55.09 28.47 55.09 31.57 0.74 0.91 202 0.27 1028.81
0.61 29.23 57.84 29.23 57.84 33.5 0.74 3.56 236 0.25 1026.88
0.64 39.65 59.73 35.98 59.73 39.96 0.72 7.92 258 0.27 1025.71
0.67 35.07 56.92 34.34 56.92 38.68 0.8 1.7 264 0.3 1029.34
0.7 30.76 52.47 26.2 52.47 38.25 0.84 5.67 231 0.47 1025.4
0.73 44.18 54.25 44.18 54.25 41.62 0.7 6.03 231 0.75 1014.74
0.76 40.31 61.79 37.84 61.79 42.76 0.74 5.22 267 0.49 1019.4
0.79 46.4 58.47 42.75 58.47 44.11 0.73 8.76 239 0.7 1021.7
0.82 35.84 55 31.67 55 42.63 0.75 2.69 254 0.96 1016.06
0.85 33.84 45.74 29.65 45.74 31.77 0.8 2.6 241 0.5 1022.85
0.89 28.04 45.93 28.04 45.93 28.68 0.75 0.52 233 0.32 1027.1
0.92 27.37 52.98 20.81 52.98 30.93 0.73 5.89 237 0.13 1026.95
0.96 39.08 51.83 34.96 51.83 34.26 0.65 5.53 214 0.62 1018.56
0.99 41.29 55.21 41.29 55.21 38.68 0.67 4 203 0.67 1014.89
0.03 49.1 57.07 46.2 57.07 40.92 0.65 8.23 221 0.54 1010.16
0.07 34.47 53.08 30.12 53.08 37.89 0.83 2.71 225 0.76 996.52
0.1 30.63 50.01 29.87 50.01 32.26 0.8 1.21 222 0.2 1008.14
0.14 28.95 38.27 28.42 38.27 31.76 0.9 0.08 166 0.65 1007.16
0.18 35.01 48.53 30.59 45.75 35.76 0.85 2.17 265 0.7 996.28
0.22 34.1 46.84 31.91 46.84 39.11 0.9 1.14 201 0.56 995.34
0.25 38.53 45.31 33.63 41.53 39.87 0.92 2.05 359 0.85 1006.82
0.29 37.67 43.13 30.58 39.43 36.42 0.87 4.16 30 0.99 1027.23
0.33 37.61 41.82 30.94 41.82 37.91 0.93 2.1 65 0.99 1023.77
0.36 36.92 42.92 34.63 42.92 38.53 0.93 1.04 279 0.93 1016.8
0.4 38.82 43.44 30.89 43.44 39.58 0.94 0.46 46 0.95 1017.59
0.43 37.56 43.96 33.97 40.4 35.73 0.84 1.37 182 0.71 1024.45
0.46 39.24 52.7 34.21 52.7 34.74 0.64 7.57 247 0.66 1018.99
0.49 44.37 57.15 39.76 57.15 41.36 0.7 10.7 249 0.65 1015.57
0.53 47.67 59.27 46.96 59.27 44.85 0.72 6.11 244 0.73 1010.11
0.56 32.43 48.14 32.43 48.14 34.07 0.78 1.49 80 0.65 1017.23
0.59 31.16 42.7 31.16 40.19 33.45 0.85 1.22 159 0.75 1013.11
0.62 29.35 40.26 28.91 37.96 31.62 0.83 1.68 49 0.72 1014.83
0.65 27 43.62 27 41.39 30.54 0.82 1.54 126 0.56 1014.15
0.68 33.29 45.16 33.29 45.16 36.7 0.87 0.91 148 0.71 1014.13
0.71 43.51 49.19 38.82 49.19 42.68 0.89 4.17 56 0.78 1009.42
0.74 39.95 46.04 39.95 46.04 41.6 0.91 0.58 209 0.9 1012.52
0.77 37.28 52.44 37.28 52.44 36.99 0.79 1.17 162 0.58 1010.61
0.8 35.66 41.73 29.11 41.73 34.97 0.86 7.73 22 0.84 998.94
0.83 32.81 43.44 27.81 40.34 33.35 0.85 3.41 270 0.73 1004.46
0.87 30.01 53.32 24.87 53.32 32.2 0.69 5.14 190 0.63 1004.74
0.9 39.25 56.09 37.2 56.09 38.17 0.71 2.93 229 0.37 1000.7
0.94 36.83 42.02 34.64 40.05 35.09 0.82 2.23 29 0.97 1003.75
0.98 35.32 46.27 33.32 46.27 35.79 0.82 1.45 62 0.85 1011.04
0.01 37.57 43.69 31.31 43.69 32.02 0.71 4.18 56 0.81 1013.65
0.05 38.91 54.51 36.72 54.51 35.17 0.64 5.49 21 0.74 1011.05
0.09 43 46.66 37.8 43.22 39.17 0.82 5.72 24 0.95 1017.78
0.13 41.7 46.43 37.58 42.39 37.43 0.78 6.2 26 0.9 1022.06
0.16 40.06 45.44 33.65 39.74 36.19 0.76 10.3 30 0.95 1023.58
0.2 31.46 48.77 28.23 44.4 30.97 0.65 7.97 35 0.51 1025.55
0.24 28.34 42.67 26.79 38.77 29.54 0.79 1 307 0.7 1020.81
0.27 33.96 42.87 31.53 42.87 33.48 0.82 4.05 42 0.91 1026.89
0.31 30.51 52.11 30.51 52.11 30.95 0.68 1.75 114 0.18 1027.91
0.34 28.19 58.59 28.19 58.59 31.2 0.67 0.78 220 0.01 1018.27
0.38 32.66 57.88 32.66 57.88 32.77 0.63 2.04 111 0.19 1016.92
0.41 33.93 61.17 33.93 61.17 35.3 0.62 2.5 216 0.16 1016.19
0.44 42.43 47.67 41.11 45.53 37.79 0.74 1.87 80 0.78 1015.47
0.47 39 52.24 37.4 52.24 37.78 0.76 2.36 94 0.71 1011.36
0.5 37.65 45.9 35.12 40.96 34.39 0.78 4.66 60 0.83 1004.79
0.53 34.87 50.58 32.18 50.58 30.14 0.61 5.24 9 0.45 1009.66
0.56 29.38 54.31 29.38 54.31 29.62 0.6 3.16 240 0.6 1016.63
0.59 39.35 51.46 37.06 51.46 37.12 0.7 0.53 253 0.61 1018.38
0.62 39.55 57.67 37.9 57.67 37.39 0.67 1.26 149 0.53 1016.64
0.65 40.5 56.21 40.5 56.21 40.31 0.73 4.53 238 0.72 1013.44
0.68 45.47 61.23 42.28 61.23 42.33 0.66 7.41 244 0.54 1013.09
0.71 42.7 62.95 40.41 62.95 43.64 0.69 7.98 233 0.48 1017.79
0.75 50.46 67.5 50.46 67.5 44.77 0.59 10.53 245 0.48 1016.14
0.78 47.63 72.81 44.06 72.81 45.8 0.62 5.04 256 0.65 1014.47
0.81 45.42 60.17 43.4 60.17 37.1 0.59 3.88 74 0.68 1023.92
0.85 37.73 70.5 37.73 70.5 40.43 0.64 1.48 192 0.4 1019.08
0.89 48.4 72.92 44.99 72.92 42.71 0.53 8.78 241 0.28 1012.79
0.92 53.09 76.4 53.09 76.4 43.63 0.49 7.13 243 0.53 1010.11
0.96 53.83 77.18 53.83 77.18 44.77 0.51 2.32 247 0.35 1009.88
0.01 48.38 72.04 48.38 72.04 46.58 0.6 2.87 81 0.37 1009.45
0.04 48.85 56.68 47.45 56.68 47.15 0.81 3.59 40 0.8 1005.58
0.08 47.04 53.33 46.75 53.33 45.64 0.86 0.54 38 0.99 1004.79
0.11 46.16 56.48 46.16 56.48 43.94 0.79 0.97 150 0.74 1009.96
0.15 43.68 69.47 43.68 69.47 43.53 0.67 1.69 183 0.29 1012.91
0.19 45.83 71.87 44.73 71.87 42.42 0.57 7.63 237 0.19 1011.79
0.22 48.3 70.62 46.08 70.62 43.98 0.56 5.58 238 0.51 1008.67
0.26 44.77 57.31 44.77 57.31 46.58 0.8 2.06 290 0.58 1008.64
0.29 39.57 69.16 37.07 69.16 40.95 0.66 5 217 0.31 1013.53
0.32 47.83 72.15 46.62 72.15 41.03 0.5 9.59 229 0.25 1011.79
0.35 47.6 72.97 42.8 72.97 45.33 0.59 8.56 223 0.45 1011.41
0.39 48.45 62.86 48.45 62.86 47.69 0.71 2.28 72 0.58 1014.71
0.42 42.93 52.63 42.93 52.63 44.1 0.81 1.74 12 0.71 1020.38
0.45 37.22 59.75 37.22 59.75 38.03 0.71 0.03 31 0.3 1026.46
0.48 36 65.3 34.07 65.3 36.7 0.62 2.67 161 0.19 1025.68
0.51 40.09 70.15 36.18 70.15 40.34 0.59 4.45 236 0.47 1015.09
0.54 44.51 64.15 42.56 64.15 44.1 0.68 5.1 226 0.57 1007.01
0.57 40.82 53.23 38.89 53.23 37.81 0.7 4.97 34 0.85 1005.19
0.6 36.54 50.6 33.88 50.6 30.16 0.62 4.04 29 0.6 1008.93
0.63 29.77 59.38 29.77 59.38 30.22 0.59 4.77 219 0.39 1009.78
0.66 34.97 55.18 30.5 55.18 39.07 0.81 0.62 197 0.74 1009.52
0.7 33.27 43.95 29.85 43.95 35.96 0.9 0.62 107 0.89 1018.92
0.73 39.09 55.85 39.09 55.85 38.13 0.76 0.64 90 0.51 1020.78
0.76 35.11 56.37 35.11 56.37 40.51 0.79 2 148 0.45 1019.95
0.8 46.99 53.88 46.87 53.88 47.72 0.89 4.06 58 1 1014.29
0.84 50.12 54.76 50.12 54.76 49.87 0.91 7.69 42 0.99 1013.65
0.87 50.9 61.99 50.9 61.99 47.95 0.78 3.77 7 0.68 1013.13
0.91 47.91 56.12 47.91 56.12 44.55 0.74 5.36 7 0.67 1017.59
0.95 47.57 65.66 45.49 65.66 45.81 0.69 2.58 22 0.52 1021.84
0.98 47.05 68.49 47.05 68.49 48.47 0.73 0.18 240 0.47 1019.3
0.03 45.65 70.72 45.54 70.72 47.05 0.69 0.94 116 0.29 1015.25
0.06 47.43 69.76 47.43 69.76 48.06 0.71 1.57 111 0.43 1015.93
0.1 47.43 70.9 47.43 70.9 49.13 0.71 1.85 202 0.38 1017.99
0.14 55.16 59.45 55.16 59.45 52.64 0.84 1.17 186 0.72 1015.9
0.17 53.62 60.07 53.62 60.07 54.06 0.9 1.46 144 0.92 1010.83
0.21 53.73 59 53.73 59 55.59 0.95 1.25 112 0.88 1001.34
0.24 50.81 62.78 50.81 62.78 49.46 0.76 8.31 221 0.53 998.27
0.27 53.52 64.68 53.52 64.68 52.42 0.87 3.78 249 0.74 1002.99
0.3 43.14 53.92 43.14 53.92 46.22 0.89 0.85 50 0.77 1014.14
0.33 40.37 60.43 40.37 60.43 38.81 0.69 1.74 155 0.45 1019.09
0.36 39.52 60.79 39.52 60.79 40.93 0.69 1.68 88 0.36 1018.26
0.39 45 68.06 45 68.06 43.15 0.64 2.59 252 0.46 1015.02
0.42 48 65.3 45.78 65.3 44.15 0.64 4.28 217 0.64 1011.64
0.45 52.47 67.42 52.47 67.42 50.13 0.72 5.23 27 0.52 1015.85
0.48 46.96 73.89 46.96 73.89 47.94 0.65 1.95 60 0.25 1019.4
0.52 49.64 76.63 49.64 76.63 50.27 0.64 3.02 161 0.17 1017.01
0.55 51.59 76.27 51.59 76.27 51.15 0.66 3.88 235 0.45 1010.1
0.58 49.66 61.04 48.14 61.04 49.95 0.8 2.98 294 0.58 1007.83
0.61 54.27 75.43 54.27 75.43 51.62 0.63 2.24 257 0.38 1010.56
0.65 56.61 75.7 56.61 75.7 54.59 0.67 0.72 173 0.37 1014.89
0.68 55.55 81.05 55.55 80.78 56 0.65 2.9 160 0.3 1015.66
0.71 57.51 83.07 57.51 82.59 56.02 0.61 3.07 212 0.22 1012.9
0.75 61.7 82.7 61.7 82.44 55.48 0.61 4.78 236 0.47 1008.54
0.79 54.7 74.34 54.7 74.34 53.39 0.68 6.22 228 0.28 1009.25
0.83 53.64 75.56 53.64 75.56 49.91 0.6 7.4 229 0.25 1011.79
0.86 55.94 73.09 55.94 73.09 52.33 0.66 5.55 243 0.44 1012.88
0.9 57.18 72.8 57.18 72.8 53.07 0.67 4.61 256 0.53 1010.81
0.94 52.88 74.46 52.88 74.46 53.84 0.7 3.46 250 0.38 1009.9
0.97 54.93 77.56 54.93 77.56 55.41 0.7 2.05 251 0.34 1010.91
0.02 55.88 75.33 55.88 75.33 57.72 0.81 1.57 269 0.51 1013.83
0.05 56.96 75.32 56.96 75.32 57.33 0.78 1.53 335 0.56 1017.49
0.09 55.97 74.85 55.97 74.85 54.41 0.69 1.93 76 0.31 1020.7
0.12 54.3 74.91 54.3 74.91 53.59 0.67 2.1 133 0.46 1018.18
0.16 60.07 74.21 60.07 74.21 55.35 0.68 1.81 44 0.67 1012.7
0.19 59.39 71.24 59.39 71.24 57.45 0.79 1.79 270 0.58 1012.13
0.22 54.94 76.74 54.94 76.74 57.58 0.77 5.59 240 0.61 1010.59
0.25 58.67 65.86 58.67 65.86 58.53 0.87 0.7 254 0.8 1009.83
0.28 58.6 73.46 58.6 73.46 57.69 0.77 1.4 242 0.65 1003.98
0.31 57.04 72.12 57.04 72.12 57.93 0.79 1.59 228 0.54 1001.81
0.34 59.47 72.04 59.47 72.04 57.35 0.76 4.14 225 0.5 1002.93
0.37 56.81 81.16 56.81 81.72 58.66 0.69 2.91 130 0.32 1006.23
0.4 62.68 78.46 62.68 78.46 56.11 0.62 6.93 235 0.47 1008.42
0.43 54.81 78.84 54.81 78.84 52.11 0.61 0.87 202 0.45 1016.31
0.46 56.19 62.84 56.19 62.84 55.99 0.86 1.79 15 0.75 1016.75
0.49 57.5 70.49 57.5 70.49 57.56 0.82 0.72 311 0.63 1017.54
0.53 54.59 77.93 54.59 77.93 58.28 0.75 1.07 159 0.37 1021.93
0.56 59.81 81.07 59.81 82.3 62.26 0.73 2.75 59 0.47 1023.23
0.6 64.94 85.41 64.94 87.62 64.91 0.7 3.61 55 0.34 1021.95
0.63 67.75 89.51 67.75 93.88 67.75 0.69 2.58 72 0.24 1016.95
0.67 69.04 88.16 69.04 93.66 67.16 0.73 0.91 110 0.44 1011.92
0.7 64.63 79.96 64.63 79.96 63.2 0.72 3.05 48 0.57 1014
0.74 61.12 72.6 61.12 72.6 61.12 0.81 3.15 25 0.7 1015.51
0.78 54.91 77.5 54.91 77.5 54.39 0.67 1.96 337 0.22 1017.5
0.82 57.24 82.29 57.24 82.21 57.79 0.66 2.24 202 0.13 1015.97
0.85 61.07 82.83 61.07 83.09 59.67 0.66 2.6 149 0.37 1014.94
0.89 63.01 83.24 63.01 84.35 62.97 0.7 0.81 230 0.3 1016.48
0.93 64.37 85.52 64.37 87.93 65.29 0.72 2.26 208 0.29 1014.06
0.96 61.98 70.09 61.98 70.09 57.06 0.72 3.55 20 0.68 1017.85
0.01 57.94 76.9 57.94 76.9 54.14 0.64 1.68 94 0.33 1021.29
0.04 56.48 81.44 56.48 81.65 57.64 0.66 2.61 128 0.28 1016.48
0.07 64.63 76.54 64.63 76.54 60.76 0.74 0.48 250 0.59 1015.22
0.11 60.07 76.41 60.07 76.41 53.24 0.6 3.02 89 0.42 1020.13
0.14 59.19 80.64 59.19 81.93 58.85 0.66 1.73 125 0.37 1018.68
0.17 65.5 83 65.5 83.61 62.52 0.68 0.52 124 0.47 1016.82
0.2 63.45 86.03 63.45 85.95 61.23 0.63 2.49 137 0.14 1016.94
0.23 65.08 89.64 65.08 91.01 63.29 0.62 2.81 127 0.17 1013.82
0.26 66.4 91.47 66.4 93.71 64.91 0.63 2.85 201 0.19 1010.61
0.29 68.21 84.71 68.21 87.32 65.56 0.71 2.53 111 0.48 1008.86
0.32 61.79 71.76 61.79 71.76 56.99 0.71 2.67 15 0.7 1009.87
0.35 57.08 66.71 57.08 66.71 50.19 0.66 4.98 38 0.75 1018.57
0.38 55.69 62.43 55.69 62.43 50.09 0.75 4.13 327 0.76 1018.18
0.41 55.6 75.11 55.6 75.11 53.98 0.71 1.85 284 0.56 1018.07
0.44 60.07 82.89 60.07 82.6 58.75 0.68 0.76 297 0.44 1018.97
0.48 62.16 81.06 62.16 81.86 60.22 0.69 0.47 168 0.34 1020.09
0.51 62.24 82.57 62.24 83.2 61.99 0.71 1.31 159 0.32 1017.41
0.55 64.44 84.82 64.44 87.11 64.58 0.72 1.92 135 0.29 1015.29
0.58 68.59 82.94 68.59 85.75 67.16 0.75 1.66 78 0.46 1014.31
0.62 65.93 89.03 65.93 89.24 64.43 0.67 2.08 218 0.17 1014.74
0.65 65.69 86.06 65.69 89.11 65.53 0.7 1.24 43 0.37 1015.18
0.69 65.5 80.62 65.5 83.26 65.19 0.8 2.52 62 0.73 1015.91
0.73 62.86 82.05 62.86 83.8 64.48 0.78 0.98 15 0.47 1016.03
0.77 64.67 81.44 64.67 83.59 65.38 0.76 0.76 61 0.43 1014.98
0.81 64.9 78.5 64.9 78.5 64.64 0.81 0.99 23 0.65 1015.22
0.84 65.05 81.05 65.05 82.26 63.75 0.77 1.04 177 0.41 1014.98
0.88 63.17 85.85 63.17 87.62 64.64 0.72 2.49 153 0.21 1014.61
0.92 67.86 88.72 67.86 90.75 66.53 0.69 2.48 213 0.29 1011.79
0.95 64.17 74.66 64.17 74.66 61.82 0.79 0.95 28 0.68 1015.41
0.98 60.03 77.59 60.03 77.59 55.56 0.66 1.27 308 0.44 1017.91
0.02 58.02 81.33 58.02 81.19 56.9 0.65 2.36 159 0.27 1017.05
0.06 60.49 84 60.49 84.01 60.28 0.67 3.12 131 0.15 1014.85
0.09 62.95 88.31 62.95 88.66 61.91 0.66 1.69 237 0.33 1010.94
0.12 59.88 75.03 59.88 75.03 57.62 0.75 1.81 19 0.51 1020.06
0.15 61.15 78.17 61.15 78.17 52.97 0.58 5.61 39 0.27 1024.76
0.18 54.61 79.35 54.61 79.35 54.02 0.65 1.62 91 0.14 1021.61
0.21 55.69 81.29 55.69 81.2 55.9 0.66 1.92 84 0.17 1016.32
0.24 54.78 65.79 54.78 65.79 55.17 0.81 3.82 33 0.87 1015.66
0.27 51.22 63.49 51.22 63.49 49.92 0.77 1.84 37 0.56 1021.69
0.3 45.83 70.81 45.83 70.81 47.9 0.69 0.18 113 0.48 1025.07
0.33 54.68 75.18 54.68 75.18 53.06 0.67 0.91 148 0.39 1025.39
0.36 54.75 80.27 54.75 80.45 56.29 0.69 2.2 182 0.12 1022.83
0.4 59.86 83.18 59.86 83.4 59.65 0.72 1.75 102 0.46 1019.58
0.43 60.66 77.86 60.66 77.86 61.54 0.79 1.53 162 0.39 1016.4
0.46 62.77 70 62.77 70 61.63 0.86 0.66 59 0.64 1011.85
0.5 61.38 74.66 61.38 74.66 61.62 0.82 1.46 170 0.66 1011.58
0.53 61.33 75.37 61.33 75.37 63.15 0.86 0.95 87 0.53 1012.48
0.57 60.43 79.98 60.43 79.98 62.7 0.79 1.81 135 0.36 1015.8
0.61 62.72 74.6 62.72 74.6 61.63 0.82 2.6 28 0.66 1016.02
0.64 56.49 69.68 56.49 69.68 56.08 0.82 1.79 280 0.69 1023.1
0.68 59.92 77.39 59.92 77.39 53.47 0.6 5.36 29 0.32 1024.72
0.72 56.37 78 56.37 78 57 0.7 3.14 30 0.25 1023.88
0.76 57.15 78.66 57.15 78.66 57.31 0.71 3 60 0.24 1021.95
0.79 55.49 80.23 55.49 80.31 56.33 0.68 2.34 86 0.15 1021.38
0.83 58.15 82.4 58.15 82.5 59.36 0.71 1.79 135 0.13 1021.13
0.87 57.65 82.11 57.65 81.93 58.1 0.7 1.62 129 0.03 1018.66
0.9 58.11 83.9 58.11 84.61 59.96 0.71 1.32 45 0.27 1016.29
0.94 61.18 80.33 61.18 80.7 58.06 0.67 2.67 34 0.33 1020.43
0.97 57.34 77.7 57.34 77.7 53.81 0.64 2.15 78 0.17 1022.16
0.01 54.9 80.34 54.9 80.6 55.57 0.67 1.06 172 0.21 1020.71
0.04 59.66 81.08 59.66 81.1 58.65 0.69 0.33 219 0.27 1019.53
0.07 58.96 81.88 58.96 81.99 58.87 0.7 0.91 179 0.31 1018.9
0.1 58.9 83.26 58.9 82.99 58.84 0.69 2.33 178 0.5 1016.24
0.13 58.5 68.54 58.5 68.54 59.07 0.85 0.31 232 0.65 1015.13
0.16 57.56 62.93 57.56 62.93 55.04 0.84 4.16 4 0.66 1019.22
0.19 60.06 75.79 60.06 75.79 59.74 0.77 6 37 0.56 1020.83
0.22 60.55 78.66 60.55 78.66 59.18 0.72 4.06 54 0.24 1015.96
0.25 58.96 81.76 58.96 81.83 58.65 0.69 3.02 41 0.14 1015.15
0.28 60.82 81.79 60.82 81.59 58.7 0.65 3.86 49 0.34 1015.43
0.31 59.17 82.39 59.17 82.43 59.42 0.68 2.86 59 0.29 1016.7
0.34 62.39 83.72 62.39 83.94 61.35 0.71 1.35 116 0.36 1018.75
0.38 59.7 82.35 59.7 82.42 59.63 0.71 1.11 146 0.17 1016.92
0.41 59.34 78.52 59.34 78.52 61.04 0.78 0.22 24 0.27 1015.02
0.45 58.79 79.84 58.79 79.84 60.55 0.78 2.03 192 0.47 1015.75
0.48 59.32 78.38 59.32 78.38 59.93 0.76 4.38 246 0.54 1014.71
0.52 61.21 73.11 61.21 73.11 58.89 0.8 3.82 224 0.57 1010.53
0.56 57.32 70.16 57.32 70.16 57.35 0.86 1.27 171 0.7 1011.27
0.6 57.74 69.23 57.74 69.23 57.39 0.84 2.5 342 0.88 1008.75
0.63 56.1 67.64 56.1 67.64 49.9 0.69 2.37 34 0.67 1013.6
0.67 48.24 62.77 48.24 62.77 44.48 0.64 3.4 40 0.45 1018.12
0.71 43.43 64.82 43.43 64.82 44.87 0.74 0.89 46 0.25 1022.09
0.75 43.1 68.36 41.75 68.36 45.75 0.74 1.1 169 0.2 1025.38
0.78 47.12 70.23 47.12 70.23 47.43 0.72 1.01 152 0.24 1026.68
0.82 45.99 69.9 45.99 69.9 47.85 0.74 1.15 137 0.16 1022.29
0.85 46.63 66.18 46.63 66.18 49.62 0.8 0.54 85 0.34 1021.67
0.89 47.16 69.12 47.16 69.12 47.29 0.73 1.33 123 0.34 1025.21
0.92 44.52 70.27 44.52 70.27 45.37 0.7 1.27 220 0.22 1029.14
0.95 47.02 74.79 46.19 74.79 49.37 0.72 2.86 224 0.31 1025.04
0.98 52 73.72 52 73.72 52.43 0.73 5.83 244 0.21 1018.95
0.02 54.2 75.56 54.2 75.56 52.33 0.69 6.83 236 0.23 1015.37
0.05 54.48 62.17 54.48 62.17 55.01 0.89 1.71 231 0.74 1014.74
0.08 46.07 57.46 46.07 57.46 51.42 0.91 1.17 274 0.72 1021.05
0.11 41.1 60.35 38.15 60.35 44.01 0.8 2.93 298 0.54 1021.87
0.14 38.25 54.82 38.25 54.82 33.28 0.6 2.72 28 0.22 1023.38
0.17 34.46 60.74 31.2 60.74 34.77 0.66 2.76 246 0.37 1016.28
0.2 40.76 54.16 40.76 54.16 40.66 0.79 4.2 46 0.57 1016.71
0.23 34.67 56.91 34.67 56.91 37.68 0.77 1.13 221 0.38 1019.67
0.26 43.13 56.22 42.5 56.22 41.25 0.77 2.1 59 0.6 1022.2
0.29 40.82 47.98 40.22 46.6 40.85 0.86 3.53 36 0.76 1021.17
0.33 42.56 47.13 40.89 43.74 40.36 0.86 3.48 6 0.92 1015.51
0.36 36.48 54.34 33.39 54.34 38.15 0.79 2.42 295 0.59 1014.44
0.4 33.53 55.89 32.42 55.89 39.02 0.83 0.9 172 0.46 1019.21
0.43 46.22 56.83 46.22 56.83 44.36 0.78 2.14 90 0.67 1018.87
0.47 46.25 55.56 45.14 55.56 49.37 0.92 0.78 167 0.76 1017.19
0.51 49.81 63.76 49.81 63.76 52.16 0.88 1.05 294 0.61 1022.02
0.55 45.86 60.53 44.15 60.53 49.67 0.92 1.89 127 0.55 1025.77
0.58 46.5 53.32 45.08 53.32 47.34 0.93 3.49 65 1 1023.41
0.62 46.59 53.37 46.59 53.37 46.22 0.89 1.13 115 0.98 1020.83
0.66 45.34 49.28 40.49 49.28 45.7 0.92 1.41 39 1 1015.81
0.7 43.42 47.67 42.39 47.67 43.85 0.93 1 346 0.91 1015.35
0.73 38.64 48.08 36.2 46.63 40.43 0.93 1.14 196 0.51 1018.29
0.77 39.03 52.71 36.19 52.71 42.29 0.91 2.47 205 0.67 1019.76
0.8 45.93 63.21 42.52 63.21 49.96 0.87 3.47 218 0.54 1021.14
0.83 52.84 71.74 52.84 71.74 56.54 0.84 4.81 234 0.64 1021.04
0.87 52.07 61.27 52.07 61.27 52.24 0.83 3.39 47 0.82 1023.97
0.9 45.36 53.77 42.83 53.77 42.13 0.76 3.4 48 0.66 1030.4
0.93 39.79 54.7 39.79 54.7 39.62 0.78 1.67 49 0.41 1033.97
0.96 37.2 60.01 37.2 60.01 39.05 0.75 0.79 159 0.39 1029.89
0.99 37.85 57.48 37.85 57.48 38.94 0.75 1.01 115 0.37 1027.87
0.03 35.18 54.11 35.18 54.11 36.24 0.75 0.35 263 0.25 1029.16
0.05 32.09 57.34 30.39 57.34 34.35 0.74 1.97 224 0.25 1024.36
0.08 40.52 59.38 36.88 59.38 45.34 0.81 4.06 250 0.7 1014.78
0.11 33.38 47.79 33.38 47.79 39.07 0.86 2.26 110 0.57 1021.48
0.14 30.88 40.8 26.03 40.8 33.65 0.93 1.71 178 0.45 1023.27
0.18 33.55 58.13 30.62 58.13 41.33 0.86 3.46 178 0.7 1011.76
0.21 46.02 61.02 39.6 61.02 52.8 0.87 5.31 205 0.74 998.63
0.24 39.61 47.48 35.75 47.48 39.25 0.86 2.54 58 0.86 1007.15
0.28 36.08 42.06 31.63 42.06 35.74 0.9 4.27 30 0.99 1009.91
0.31 34.29 44.83 33.92 43.73 32.58 0.8 0.99 249 0.65 1010.43
0.35 35.39 49.27 31.73 46.56 35.68 0.82 3.02 232 0.55 1011.51
0.38 37.06 43.6 34.15 39.48 38.44 0.92 1.94 324 0.27 1013.82
0.42 32.82 40.26 29.47 36.91 34.4 0.87 6.55 355 0.88 1015.95
0.46 30.74 40.16 30.74 37.55 29.88 0.84 0.42 110 0.68 1026.67
0.49 26.28 38.96 26.28 38.96 26.57 0.78 1.28 28 0.38 1033.69
0.54 24.68 39.93 24.68 39.93 26.08 0.83 0.96 134 0.5 1034.3
0.57 27.18 42.08 25.2 39.65 29.5 0.77 2.65 226 0.64 1025.61
0.61 37.19 55.64 33.64 55.64 37.14 0.73 6.48 232 0.5 1019.32
0.65 41.2 59.75 37.51 59.75 45.16 0.79 4.71 212 0.59 1016.54
0.68 47.97 63.49 47.97 63.49 48.46 0.81 2.21 154 0.68 1013.68
0.72 46.1 58.69 45.9 58.69 50.12 0.92 2.03 194 0.61 1017.04
0.75 45.98 60.61 45.98 60.61 48.03 0.87 1.62 151 0.41 1018.43
0.78 43.07 63.07 43.07 63.07 46.17 0.84 1.56 150 0.27 1020.34
0.81 43.67 60.11 43.66 60.11 45.86 0.86 1.05 190 0.15 1022.59
0.85 41.68 57.38 39.95 57.38 46.23 0.88 1.45 209 0.5 1020.76
0.88 42.63 54.66 42.63 54.66 45.49 0.87 2.44 99 0.66 1018.43
0.91 44.22 47.65 42.22 46.93 43.14 0.9 2.01 107 0.94 1017.87
0.94 43.82 46.58 41.08 46.58 43.86 0.94 1.69 52 1 1013.93
0.96 30.21 43.15 22.3 38.9 25.71 0.62 5.89 54 0.42 1021.48
0.01 23.51 37.03 21.18 30.93 19.44 0.62 5.67 18 0.16 1031.84
0.03 21.05 40.44 17.54 36.96 18.95 0.65 2.46 253 0.27 1032.25
0.06 27.91 43.95 24.43 41.19 22.81 0.65 1.79 242 0.42 1022.02
0.09 28.09 49.38 22.12 49.38 27.01 0.72 0.43 324 0.37 1015.67
0.12 26.85 41.94 26.85 41.94 25.32 0.71 0.93 87 0.38 1025.88
0.15 22.54 41.28 22.54 39.75 25 0.75 1.63 108 0.42 1030.71
0.19 27.41 38.38 25.32 38.38 28.1 0.77 0.78 120 0.58 1031.49
0.22 24.37 41.91 22.01 41.91 26.56 0.83 0.24 301 0.1 1030.8
0.26 23.45 36.9 23.45 32.95 25.36 0.87 1.25 133 0.16 1039.41
0.29 26 31.54 22.93 27.63 26.11 0.9 2.39 220 0.41 1038.03
0.33 26.38 37.66 21.72 37.66 26.95 0.86 0.93 223 0.46 1031.43
0.37 25.19 41.06 22.36 41.06 26.49 0.83 1.32 203 0.29 1028.27
0.41 25.4 51.05 18.75 51.05 29.48 0.79 3.26 256 0.28 1019.43
0.44 30.77 50.31 29.58 50.31 34.04 0.8 0.94 260 0.47 1020.73
0.48 27.1 38.43 27.1 38.43 22.44 0.63 2.32 79 0.45 1031.22
0.52 24.84 41.97 19.43 41.97 24.63 0.75 1.13 251 0.41 1026.71
